id,code,name,unit,brand,unit_price
872,M.872,"Kabel Tray
(Horizontal) 800 x
100 mm TRU Hot Dip
Galvanized dan
aksesoris",m',,430000.0
873,M.873,"Kabel Tray
(Horizontal) 800 x
100 mm TRU OCP
dan aksesoris",m',,450000.0
874,M.874,"Kabel Tray
(Horizontal) 800 x
100 mm TRC Powder
Coating dan aksesoris",m',,470000.0
875,M.875,"Kabel Tray
(Horizontal) 800 x
100 mm TRC Hot Dip
Galvanized dan
aksesoris",m',,490000.0
876,M.876,Kabel Tray (Horizontal) 800 x 100 mm TRC OCP dan aksesoris,m',,510000.0
877,M.877,Kabel Tray (Horizontal) 700 x 100 mm TRU Powder Coating dan aksesoris,m',,350000.0
878,M.878,Kabel Tray (Horizontal) 700 x 100 mm TRU Hot Dip Galvanized dan aksesoris,m',,370000.0
879,M.879,Kabel Tray (Horizontal) 700 x 100 mm TRU OCP dan aksesoris,m',,390000.0
880,M.880,Kabel Tray (Horizontal) 700 x 100 mm TRC Powder Coating dan aksesoris,m',,410000.0
881,M.881,Kabel Tray (Horizontal) 700 x 100 mm TRC Hot Dip Galvanized dan aksesoris,m',,430000.0
882,M.882,Kabel Tray (Horizontal) 700 x 100 mm TRC,m',,450000.0
883,M.883,Kabel Tray 600 x 100 mm Hotdip Galvanized,m',,1639000.0
884,M.884,Kabel Tray 600 x100 mm Elektro Galvanized,m',,1255500.0
885,M.885,Kabel Tray 600 x 100 mm Powder Coating,m',,890000.0
886,M.886,(Horizontal) 600 x 100 mm TRC Hot Dip Galvanized dan aksesoris,m',,350000.0
887,M.887,Pemasangan 1 Unit Kabel Tray (Horizontal) 600 x 100 mm TRC OCP,m',,370000.0
888,M.888,Kabel Tray (Horizontal) 500 x 100 mm TRU Hot Dip Galvanized dan aksesoris,m',,385000.0
889,M.889,Kabel Tray (Horizontal) 500 x 100 mm TRU OCP dan aksesoris,m',,395000.0
890,M.890,Kabel Tray (Horizontal) 500 x 100 mm TRC Powder Coating dan aksesoris,m',,415000.0
891,M.891,Kabel Tray (Horizontal) 500 x 100 mm TRC Hot Dip Galvanized dan aksesoris,m',,430000.0
892,M.892,Kabel Tray (Horizontal) 500 x 100 mm TRC OCP dan aksesoris,m',,445000.0
893,M.893,Kabel Tray (Horizontal) 400 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,350000.0
894,M.894,Kabel Tray (Horizontal) 400 x 100 mm TRC Powder Coating dan aksesoris,unit,,380000.0
895,M.895,Kabel Tray (Horizontal) 400 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,395000.0
896,M.896,Kabel Tray (Horizontal) 400 x 100 mm TRC OCP dan aksesoris,unit,,410000.0
897,M.897,Kabel Tray (Horizontal) 300 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,300000.0
898,M.898,Kabel Tray (Horizontal) 300 x 100 mm TRU OCP dan aksesoris,unit,,320000.0
899,M.899,Kabel Tray (Horizontal) 300 x 100 mm TRC Powder Coating dan aksesoris,unit,,340000.0
900,M.900,Kabel Tray (Horizontal) 300 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,360000.0
901,M.901,Kabel Tray (Horizontal) 300 x 100 mm TRC OCP dan aksesoris,unit,,380000.0
902,M.902,Kabel Tray (Horizontal) 200 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,400000.0
903,M.903,Kabel Tray (Horizontal) 200 x 100 mm TRU OCP dan aksesoris,unit,,250000.0
904,M.904,Kabel Tray (Horizontal) 200 x 100 mm TRC Powder Coating dan aksesoris,unit,,270000.0
905,M.905,Kabel Tray (Horizontal) 200 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,280000.0
906,M.906,Kabel Tray (Horizontal) 200 x 100 mm TRC OCP dan aksesoris,unit,,300000.0
907,M.907,Kabel Tray (Horizontal) 150 x 100 mm TRU Powder Coating dan aksesoris,unit,,250000.0
908,M.908,Kabel Tray (Horizontal) 150 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,260000.0
909,M.909,Kabel Tray (Horizontal) 150 x 100 mm TRU OCP dan aksesoris,unit,,280000.0
910,M.910,Kabel Tray (Horizontal) 150 x 100 mm TRC Powder Coating dan aksesoris,unit,,300000.0
911,M.911,Kabel Tray (Horizontal) 150 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,320000.0
912,M.912,Kabel Tray (Vertikal) 1000 x 100 mm TRU Powder Coating dan aksesoris,unit,,350000.0
913,M.913,Kabel Tray (Vertikal) 1000 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,370000.0
914,M.914,Kabel Tray (Vertikal) 1000 x 100 mm TRU OCP dan aksesoris,unit,,390000.0
915,M.915,Kabel Tray (Vertikal) 1000 x 100 mm TRC Powder Coating dan aksesoris,unit,,400000.0
916,M.916,Kabel Tray (Vertikal) 1000 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,410000.0
917,M.917,Kabel Tray (Vertikal) 1000 x 100 mm TRC OCP dan aksesoris,unit,,420000.0
918,M.918,Kabel Tray (Vertikal) 900 x 100 mm TRU Powder Coating dan aksesoris,unit,,340000.0
919,M.919,Kabel Tray (Vertikal) 900 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,350000.0
920,M.920,Kabel Tray (Vertikal) 900 x 100 mm TRU OCP dan aksesoris,unit,,360000.0
921,M.921,Kabel Tray (Vertikal) 900 x 100 mm TRC Powder Coating dan aksesoris,unit,,370000.0
922,M.922,Kabel Tray (Vertikal) 900 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,380000.0
923,M.923,Kabel Tray (Vertikal) 900 x 100 mm TRC OCP dan aksesoris,unit,,390000.0
924,M.924,Kabel Tray (Vertikal) 800 x 100 mm TRU Powder Coating dan aksesoris,unit,,350000.0
925,M.925,Kabel Tray (Vertikal) 800 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,360000.0
926,M.926,Kabel Tray (Vertikal) 800 x 100 mm TRU OCP dan aksesoris,unit,,370000.0
927,M.927,Kabel Tray (Vertikal) 800 x 100 mm TRC Powder Coating dan aksesoris,unit,,380000.0
928,M.928,Kabel Tray (Vertikal) 800 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,390000.0
929,M.929,Kabel Tray (Vertikal) 800 x 100 mm TRC OCP dan aksesoris,unit,,400000.0
930,M.930,Kabel Tray (Vertikal) 700 x 100 mm TRU Powder Coating dan aksesoris,unit,,340000.0
931,M.931,Kabel Tray (Vertikal) 700 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,350000.0
932,M.932,Kabel Tray (Vertikal) 700 x 100 mm TRU OCP dan aksesoris,unit,,360000.0
933,M.933,Kabel Tray (Vertikal) 700 x 100 mm TRC Powder Coating dan aksesoris,unit,,370000.0
934,M.934,Kabel Tray (Vertikal) 700 x 100 mm TRC Hot Dip Galvanized dan aksesoris,unit,,380000.0
935,M.935,Kabel Tray (Vertikal) 700 x 100 mm TRC OCP dan aksesoris,unit,,390000.0
936,M.936,Kabel Tray (Vertikal) 600 x 100 mm TRU Hot Dip Galvanized dan aksesoris,unit,,340000.0
937,M.937,Kabel Tray (Vertikal) 600 x 100 mm TRU OCP dan aksesoris,unit,,350000.0
938,M.938,"Kabel Tray (Vertikal)
600 x 100 mm TRC
Powder Coating dan
aksesoris",unit,,360000.0
939,M.939,"Kabel Tray (Vertikal)
600 x 100 mm TRC
Hot Dip Galvanized
dan aksesoris",unit,,370000.0
940,M.940,"Kabel Tray (Vertikal)
600 x 100 mm TRC
OCP dan aksesoris",unit,,390000.0
941,M.941,"Kabel Tray (Vertikal)
500 x 100 mm TRU
Hot Dip Galvanized
dan aksesoris",unit,,340000.0
942,M.942,"Kabel Tray (Vertikal)
500 x 100 mm TRU
OCP dan aksesoris",unit,,350000.0
943,M.943,"Kabel Tray (Vertikal)
500 x 100 mm TRC
Powder Coating dan
aksesoris",unit,,360000.0
944,M.944,"Kabel Tray (Vertikal)
500 x 100 mm TRC
Hot Dip Galvanized
dan aksesoris",unit,,370000.0
945,M.945,"Kabel Tray (Vertikal)
500 x 100 mm TRC
OCP dan aksesoris",unit,,380000.0
946,M.946,"Kabel Tray (Vertikal)
400 x 100 mm TRU
Hot Dip Galvanized
dan aksesoris",unit,,340000.0
947,M.947,"Kabel Tray (Vertikal)
400 x 100 mm TRU
OCP dan aksesoris",unit,,350000.0
948,M.948,"Kabel Tray (Vertikal)
400 x 100 mm TRC
Powder Coating dan
aksesoris",unit,,360000.0
949,M.949,"Kabel Tray (Vertikal)
400 x 100 mm TRC
Hot Dip Galvanized
dan aksesoris",unit,,370000.0
950,M.950,"Kabel Tray (Vertikal)
400 x 100 mm TRC
OCP dan aksesoris",unit,,380000.0
951,M.951,"Kabel Tray (Vertikal)
300 x 100 mm TRU
Hot Dip Galvanized
dan aksesoris",unit,,340000.0
952,M.952,"Kabel Tray (Vertikal)
300 x 100 mm TRU
OCP dan aksesoris",unit,,350000.0
953,M.953,"Kabel Tray (Vertikal)
300 x 100 mm TRC
Powder Coating dan
aksesoris",unit,,360000.0
954,M.954,"Kabel Tray (Vertikal)
300 x 100 mm TRC
Hot Dip Galvanized
dan aksesoris",unit,,370000.0
955,M.955,"Kabel Tray (Vertikal)
300 x 100 mm TRC
OCP dan aksesoris",unit,,380000.0
956,M.956,"Kabel Tray (Vertikal)
200 x 100 mm TRU
Hot Dip Galvanized
dan aksesoris",unit,,330000.0
957,M.957,"Kabel Tray (Vertikal)
200 x 100 mm TRU
OCP dan aksesoris",unit,,340000.0
958,M.958,"Kabel Tray (Vertikal)
200 x 100 mm TRC
Powder Coating dan
aksesoris",unit,,350000.0
959,M.959,"Kabel Tray (Vertikal)
200 x 100 mm TRC
Hot Dip Galvanized
dan aksesoris",unit,,360000.0
960,M.960,"Kabel Tray (Vertikal)
200 x 100 mm TRC
OCP dan aksesoris",unit,,370000.0
961,M.961,"Kabel Tray (Vertikal)
150 x 100 mm TRU
Powder Coating dan
aksesoris",unit,,330000.0
962,M.962,"Kabel Tray (Vertikal)
150 x 100 mm TRU
Hot Dip Galvanized
dan aksesoris",unit,,340000.0
963,M.963,"Kabel Tray (Vertikal)
150 x 100 mm TRU
OCP dan aksesoris",unit,,350000.0
964,M.964,"Kabel Tray (Vertikal)
150 x 100 mm TRC
Powder Coating dan
aksesoris",unit,,360000.0
965,M.965,"Kabel Tray (Vertikal)
150 x 100 mm TRC
Hot Dip Galvanized
dan aksesoris",unit,,370000.0
966,M.966,"Kabel Tray (Vertikal)
150 x 100 mm TRC
OCP dan aksesoris",unit,,380000.0
967,M.967,Panel Utama Tegangan Menengah,unit,,3100000.0
968,M.968,Panel Utama Tegangan Rendah,unit,,1500000.0
969,M.969,MDP Floor Standing,unit,,4500000.0
970,M.970,MDP Wall Mounted,unit,,4900000.0
971,M.971,SDP Floor Standing,unit,,3500000.0
972,M.972,SDP Wall  Mounted,unit,,3300000.0
973,M.973,Panel Lantai Wall Mounted 800x600x200,unit,,3200000.0
974,M.974,Panel Lantai Wall Mounted 600x 400 x200,unit,,3000000.0
975,M.975,Panel kWh Meter,unit,,2500000.0
976,M.976,Panel Penerang Luar Outdoor termasuk material batu,unit,,3500000.0
977,M.977,Panel Kontrol Pompa,unit,,5500000.0
978,M.978,Panel Power Gondola termasuk material bantu,unit,,5700000.0
979,M.979,Panel Power Elektronik termasuk material bantu,unit,,3500000.0
980,M.980,Panel Power AHU termasuk material bantu,unit,,4900000.0
981,M.981,Panel Power AC termasuk material bantu,unit,,1700000.0
982,M.982,Panel Power Chiller termasuk material bantu,unit,,2300000.0
983,M.983,Panel Kontrol Power Chiller termasuk material bantu,unit,,2500000.0
984,M.984,Panel Kontrol Power Cooling Tower termasuk material bantu,unit,,1900000.0
985,M.985,Panel Kontrol Fan Presurisasi termasuk material bantu,unit,,2100000.0
986,M.986,MCB Box,unit,,450000.0
987,M.987,Genset Kap : 75kVA Silent Type dan aksesoris,unit,,75000000.0
988,M.988,Genset Kap : 100 kVA Silent Type dan aksesoris,unit,,79000000.0
989,M.989,Genset Kap : 400 kVA Silent Type dan aksesoris,unit,,85000000.0
990,M.990,UPS 5 KVA,unit,,18000000.0
991,M.991,Tangki Solar Harian 500 liter,unit,,4000000.0
992,M.992,"Hand Pump Solar
dan aksesoris",unit,,4000000.0
993,M.993,Trafo Kap : 630 Kva : Synthetic Oil Ester,unit,,17000000.0
994,M.994,Saklar Tunggal,buah,,24000.0
995,M.995,Saklar Ganda,buah,,33000.0
996,M.996,Saklar Triple,buah,,76000.0
997,M.997,Grid Switch,buah,,108000.0
998,M.998,Grid Switch 4 x 2 Gang,buah,,180000.0
999,M.999,Stop Kontak,buah,,70000.0
1000,M.1000,Stop Kontak AC,buah,,67900.0
1001,M.1001,Conduit HI 20 mm,m,,4000.0
1002,M.1002,T Dus,buah,,4000.0
1003,M.1003,Socket Conduit 20 mm,buah,,700.0
1004,M.1004,Klem 20 mm,buah,,298.0
1005,M.1005,Fischer S6 + Sekrup,buah,,21.5
1006,M.1006,Elbow,buah,,550.0
1007,M.1007,Isolasi,m,,416.0
1008,M.1008,Lasdop,buah,,580.0
1009,M.1009,"Kabel NYM 3 x 2,5
mm2 (LSOH)",m,,21300.0
1010,M.1010,kWh meter token 1 phase,unit,,534000.0
1011,M.1011,kWh meter token 3 phase,unit,,3150000.0
1012,M.1012,Software sistem kwh meter swakelola prabayar,buah,,2000000.0
1013,M.1013,PC Server,buah,,33900000.0
1014,M.1014,Bak Kontrol Pemeriksaan dari Batu Bata 45 x 45 x 45 cm + Tutup Beton 45 x 45 x 10 cm,buah,,829900.0
1015,M.1015,Terminal Busbar 300 x 50 x 5 mm,buah,,135000.0
1016,M.1016,Batang Tembaga Pembumian Dia.5/8” (kedalaman min. 12 m),batang,,1135000.0
1017,M.1017,Pantek (kedalaman min. 12 m),lot,,245000.0
1018,M.1018,Kabel BC 95 mm2,m,,145000.0
1019,M.1019,Kabel Skun 95 mm2,m,,26400.0
1020,M.1020,Rod Coupling,buah,,130000.0
1021,M.1021,Material Bantu,loat,,50000.0
1022,M.1022,Batang Tembaga Pembumian Dia.3/4” (kedalaman min. 12 m),batang,,1666000.0
1023,M.1023,Air Terminal,unit,,1634000.0
1024,M.1024,Base Air Terminal,unit,,587600.0
1025,M.1025,DC Clip Non Metalic Clamp,unit,,13500.0
1026,M.1026,Square Tape Clamp,unit,,55000.0
1027,M.1027,Bimetallic Connector,unit,,35000.0
1028,M.1028,Grounding Test Box,unit,,492000.0
1029,M.1029,"5/8"" Rod Coupling",unit,,45000.0
1030,M.1030,"5/8"" Driving Stud",unit,,83000.0
1031,M.1031,Rod to Cable Clamp (Type GUV),unit,,252900.0
1032,M.1032,Polymer Inspection Pit,unit,,530000.0
1033,M.1033,Coupling Bonding Grounded Rod 70 mm2,unit,,2040000.0
1034,M.1034,Clamp BC L ukuran BC 70 mm2,unit,,25500.0
1035,M.1035,"Clamp PVC 1""",unit,,1500.0
1036,M.1036,Copper Air Terminal Base 15 mm,unit,,189000.0
1037,M.1037,15x500 mm Aluminium Air Rod,unit,,160000.0
1038,M.1038,15x500 mm Copper Air Rod,unit,,582000.0
1039,M.1039,25x3 mm Bare Aluminium Tape,unit,,58620.0
1040,M.1040,"5/8"" x 1800 mm Extensible Copperbond Rod",unit,,496000.0
1041,M.1041,"5/8"" Copperbond Rod",unit,,185000.0
1042,M.1042,"Grounding Rod Gip 1"" Panjang 1 m",unit,,142500.0
1043,M.1043,"Grounding Rod Gip 1"" Panjang 2 m",unit,,285000.0
1044,M.1044,Exothermic Welding,unit,,185000.0
1045,M.1045,Surge Arrester 1 Phase (15 KA),unit,,690000.0
1046,M.1046,Surge Arrester 3 Phase (15 KA),unit,,962000.0
1047,M.1047,Flexible Conduit 20 mm,m,,5400.0
1048,M.1048,"Downlight 5 Inch 14, 5 Watt LED + Aksesoris",buah,,82000.0
1049,M.1049,Lampu LED E27 10 watt + Aksesoris,buah,,22000.0
1050,M.1050,Fitting E27 + Aksesoris,buah,,5200.0
1051,M.1051,Nicad Battery,buah,,110000.0
1052,M.1052,Lampu LED E27 19 watt,buah,,70500.0
1053,M.1053,RM TKI 2 x 16 Watt LED,unit,,265000.0
1054,M.1054,Lampu Sorot LED 100 Watt,unit,,125000.0
1055,M.1055,Lampu Sorot RGB 30 Watt untuk Outdoor,unit,,34000.0
1056,M.1056,Pelindung Lampu,unit,,18000.0
1057,M.1057,Lampu High Bay 100 Watt,unit,,1620000.0
1058,M.1058,Lampu Eksit LED 3 Watt c/w Battery,buah,,148000.0
1059,M.1059,Lampu TLED 1  x 14 Watt 2.100 Lumen,buah,,65000.0
1060,M.1060,Lampu TLED 1 x 24 Watt 2.100 Lumen,buah,,72000.0
1061,M.1061,Lampu TLED 2 x 24 Watt 2.100 Lumen,buah,,144000.0
1062,M.1062,Lampu PJU LED 50 Watt,buah,,495000.0
1063,M.1063,Tiang PJU Kawasan 6-7 m,buah,,2000000.0
1064,M.1064,Lampu PJU LED 50 Watt + Solar Cell,buah,,700000.0
1065,M.1065,Lampu Taman 25 Watt +Tiang 1 m,buah,,155000.0
1066,M.1066,Lampu LED 7 Watt,buah,,27000.0
1067,M.1067,Fitting,buah,,16000.0
1068,M.1068,Lampu LED 9 Watt,buah,,34000.0
1069,M.1069,Lampu Baret 20 Watt,buah,,77000.0
1070,M.1070,Lampu Baret 32 Watt,buah,,97000.0
1071,M.1071,Lampu Pijar 40 Watt,buah,,28000.0
1072,M.1072,Lampu TL 18 Watt,buah,,20000.0
1073,M.1073,Lampu TLED 18 Watt,buah,,30000.0
1074,M.1074,Lampu TL  36 Watt,buah,,25000.0
1075,M.1075,Lampu TLED  36 Watt,buah,,75000.0
1076,M.1076,Lampu Sport Floodlight Led,buah,,375000.0
1077,M.1077,Brackket,buah,,11500.0
1078,M.1078,Junction Box IP Rated,buah,,142000.0
1079,M.1079,Kabel Fiber Optic Dual Core Single Mode,m,,11300.0
1080,M.1080,Pipa HDPE Conduit 20 mm,m,,3800.0
1081,M.1081,DMX LED Controller 1 Universe,buah,,1400000.0
1082,M.1082,Sensor Cahaya,buah,,58000.0
1083,M.1083,Sensor Gerak,buah,,65900.0
1084,M.1084,MCP-FA (Semi Addressable 1 Loop),unit,,26250000.0
1085,M.1085,PC Komputer,unit,,3500000.0
1086,M.1086,Alarm Printer,unit,,2500000.0
1087,M.1087,Report Printer,unit,,1900000.0
1088,M.1088,Announciator,unit,,2100000.0
1089,M.1089,Terminal Box Fire Alarm,unit,,265000.0
1090,M.1090,Smoke Detector Addressable,unit,,780000.0
1091,M.1091,Rate of Rise Detector Addressable,unit,,343000.0
1092,M.1092,Fix Heat Detector Addressable,unit,,318000.0
1093,M.1093,Smoke Detector Konvensional,unit,,245000.0
1094,M.1094,Rate of Rise Detector Konvensional,unit,,240000.0
1095,M.1095,Fix Heat Detector Konvensioanl,unit,,290000.0
1096,M.1096,Lamp Indicator,unit,,57000.0
1097,M.1097,Manual Break Glass,unit,,60000.0
1098,M.1098,Horn Strobe,unit,,175000.0
1099,M.1099,Fire Fighting Telepon,unit,,135000.0
1100,M.1100,Alarm Bell,unit,,85000.0
1101,M.1101,Kabel STP AWG 18,m,,4500.0
1102,M.1102,"Kabel FRC 2 x 1,5 mm²",m,,23000.0
1103,M.1103,"Kabel ITC 2x2x0,6 mm2",m,,3924.0
1104,M.1104,Sirine Module,buah,,650000.0
1105,M.1105,Control Module,buah,,350000.0
1106,M.1106,Relay Module,buah,,103500.0
1107,M.1107,Isolator Module,buah,,220000.0
1108,M.1108,Monitor Module,buah,,200000.0
1109,M.1109,Rectifier,unit,,3500000.0
1110,M.1110,Power Surge Arrester,unit,,1279000.0
1111,M.1111,UPS 2 KVA 15 Menit,unit,,3800000.0
1112,M.1112,UPS 2 KVA 30 Menit,unit,,4100000.0
1113,M.1113,UPS 2 KVA 1 Jam,unit,,4900000.0
1114,M.1114,UPS 2 KVA 2 Jam,unit,,5200000.0
1115,M.1115,UPS 2 KVA 4 Jam,unit,,5700000.0
1116,M.1116,End of Line Resistor,unit,,20000.0
1117,M.1117,Patch Panel UTP Cat 6 4 Port,unit,,1540000.0
1118,M.1118,Wiring Management,unit,,110000.0
1119,M.1119,PoE Switch HUB,unit,,273000.0
1120,M.1120,Network  Video Recorder (NVR) Kapasitas 32 Chanel,unit,,5500000.0
1121,M.1121,8 TB Hardisk,unit,,1960000.0
1122,M.1122,"Rak 19"" 12 U Lengkap dengan Power Outlet",unit,,770000.0
1123,M.1123,"LCD Monitor 32""",unit,,2380000.0
1124,M.1124,"Bracket Monitor 32""",unit,,88500.0
1125,M.1125,"LCD Monitor 50""",unit,,3500000.0
1126,M.1126,"Bracket Monitor 50""",unit,,150000.0
1127,M.1127,Keyboard + Mouse,unit,,350000.0
1128,M.1128,Indoor Fix Dome IP Camera,unit,,465000.0
1129,M.1129,Outdoor Fix Dome IP Camera,unit,,504000.0
1130,M.1130,MDF-SS,unit,,1450000.0
1131,M.1131,Selector Switch c/w Control Panel,unit,,850000.0
1132,M.1132,Power Amplifier 360 Watt,unit,,1500000.0
1133,M.1133,Power Amplifier 240 Watt,unit,,1200000.0
1134,M.1134,Power Amplifier 120 Watt,unit,,1000000.0
1135,M.1135,System Controller (Mixer Pre Amp + Equalizer),unit,,250000.0
1136,M.1136,VCD/DVD/MP3/Mp4,unit,,250000.0
1137,M.1137,Automatic Alarm System,unit,,1000000.0
1138,M.1138,Paging Mic Keypad,unit,,640000.0
1139,M.1139,UPS 1 KVA 4 Jam,unit,,2475000.0
1140,M.1140,Rack Cabinet,unit,,670000.0
1141,M.1141,Terminal Box Tata Suara (TBTS),unit,,75000.0
1142,M.1142,Ceiling Speaker,unit,,680000.0
1143,M.1143,Wall Speaker,unit,,650000.0
1144,M.1144,Horn Speaker,unit,,250000.0
1145,M.1145,Tiang,m,,55500.0
1146,M.1146,MDF 2 x 8 Pair,unit,,125000.0
1147,M.1147,MDF 2 x 10 Pair,unit,,150000.0
1148,M.1148,Pemasangan 1 Unit PABX Kap: 1 Line 10 Extension,unit,,1000000.0
1149,M.1149,Pemasangan 1 Unit PABX Kap: 1 Line 8 Extension,unit,,870000.0
1150,M.1150,Terminal Box Telepon,unit,,250000.0
1151,M.1151,Outlet Telepon,unit,,102000.0
1152,M.1152,"Server / Gateway c/w PC, Monitor, Keyboard, Mouse",Unit,,6500000.0
1153,M.1153,Main Switch HUB 24 Port,Unit,,950000.0
1154,M.1154,Main Switch HUB 12 Port,Unit,,650000.0
1155,M.1155,Router Broadband,Unit,,550000.0
1156,M.1156,Fire Wall + Anti Virus,Unit,,250000.0
1157,M.1157,Outlet Data,Unit,,150000.0
1158,M.1158,Patch Cord,unit,,30000.0
1159,M.1159,Patch Panel 24 Port,unit,,500000.0
1160,M.1160,Wifi Access Point (Wifi 6 Radius 50 M),unit,,1500000.0
1161,M.1161,Switch Hub 8 Port,unit,,250000.0
1162,M.1162,Media Converter,unit,,110000.0
1163,M.1163,OTB,unit,,150000.0
1164,M.1164,"Touch Screen Panel 7""",unit,,2300000.0
1165,M.1165,"Touch Screen Panel 10""",unit,,2500000.0
1166,M.1166,"Touch Screen Panel 12""",unit,,2900000.0
1167,M.1167,"Touch Screen Panel 14""",unit,,3200000.0
1168,M.1168,Wall Mounted Rack 15U,unit,,150000.0
1169,M.1169,"Workstation, Meja+Kursi",unit,,2550000.0
1170,M.1170,Connector,buah,,2550.0
1171,M.1171,Splitter TV 6 Port,Unit,,100000.0
1172,M.1172,Splitter TV 7 Port,Unit,,125000.0
1173,M.1173,Terminal Bocx TV,Unit,,250000.0
1174,M.1174,Antena UHF,Unit,,130000.0
1175,M.1175,Antena VHF,Unit,,150000.0
1176,M.1176,AC Wall Mounted Kap : 5.000 BTUH,Unit,,3200000.0
1177,M.1177,AC Wall Mounted Kap : 6.500 BTUH,Unit,,3800000.0
1178,M.1178,AC Wall Mounted Kap : 7.000 BTUH,Unit,,4200000.0
1179,M.1179,AC Wall Mounted Kap : 9.000 BTUH,Unit,,4500000.0
1180,M.1180,AC Wall Mounted Kap : 12.000 BTUH,Unit,,5300000.0
1181,M.1181,AC Wall Mounted Kap : 24.000 BTUH,Unit,,7600000.0
1182,M.1182,AC Wall Mounted Kap : 35.000 BTUH,Unit,,10000000.0
1183,M.1183,"Ceiling Fan, 50 CFM",Unit,,900000.0
1184,M.1184,"Ceiling Fan, 75 CFM",Unit,,1200000.0
1185,M.1185,"Ceiling Fan, 100 CFM",Unit,,1350000.0
1186,M.1186,"Ceiling Fan, 200 CFM",Unit,,1500000.0
1187,M.1187,"Inline  Fan, 500 CFM",Unit,,1300000.0
1188,M.1188,"Inline  Fan, 700 CFM",Unit,,1700000.0
1189,M.1189,Axial Fan ; 2.600 CFM,Unit,,780000.0
1190,M.1190,Axial Fan ; 2.800 CFM,Unit,,860000.0
1191,M.1191,Axial Fan ; 3.200 CFM,Unit,,995000.0
1192,M.1192,Axial Fan ; 3.500 CFM,Unit,,1020000.0
1193,M.1193,Axial Fan ; 4.000 CFM,Unit,,1350000.0
1194,M.1194,Axial Fan ; 5.500 CFM,Unit,,1700000.0
1195,M.1195,Rotary Fan,Unit,,750000.0
1196,M.1196,Ceiling Fan Rotary,Unit,,1500000.0
1197,M.1197,Bifurcated Fan; 1.500 CFM,Unit,,8300000.0
1198,M.1198,"Propeller Fan, 75 CFM",Unit,,1800000.0
1199,M.1199,"Propeller Fan, 100 CFM",Unit,,2100000.0
1200,M.1200,"Propeller Fan, 150 CFM",Unit,,2300000.0
1201,M.1201,"Propeller Fan, 375 CFM",Unit,,2900000.0
1202,M.1202,"Propeller Fan, 500 CFM",Unit,,3500000.0
1203,M.1203,"Propeller Fan, 600 CFM",Unit,,3900000.0
1204,M.1204,Intake Grille 600 x 300 mm,Unit,,95000.0
1205,M.1205,Intake Grille 650 x 350 mm,Unit,,115000.0
1206,M.1206,Intake Grille 800 x 350 mm,Unit,,130000.0
1207,M.1207,Intake Grille 800 x 400 mm,Unit,,145000.0
1208,M.1208,Intake Louvre 700 x 400 mm,Unit,,135000.0
1209,M.1209,Fan Louvre 750 x 400 mm,Unit,,150000.0
1210,M.1210,Fan Louvre 900 x 500 mm,Unit,,220000.0
1211,M.1211,Fan Louvre 1.000 x 400 mm,Unit,,250000.0
1212,M.1212,Fan Louvre 1.000 x 450 mm,Unit,,270000.0
1213,M.1213,Exhaust Grille 150 x 150 mm,Unit,,140000.0
1214,M.1214,Exhaust Grille 200 x 200 mm,Unit,,160000.0
1215,M.1215,Exhaust Grille 600 x 300 mm,Unit,,200000.0
1216,M.1216,Exhaust Grille 650 x 350 mm,Unit,,230000.0
1217,M.1217,Exhaust Grille 900 x 400 mm,Unit,,300000.0
1218,M.1218,Exhaust Louvre,Unit,,450000.0
1219,M.1219,"Propeller Fan, 370 CFM",m,,250000.0
1220,M.1220,"Propeller Fan, 1200 CFM",unit,,4500000.0
1221,M.1221,ZINK BJLS,m3,,222000.0
1222,M.1222,Flinkote,lot,,56500.0
1223,M.1223,Finish Cat,lot,,92000.0
1224,M.1224,Hanger + Support,lot,,55000.0
1225,M.1225,"Pipa Tembaga B280 1/4""",m',,34300.0
1226,M.1226,Duct Tape,Gulung,,9050.0
1227,M.1227,"Pipa Tembaga B280 3/8""",m',,45300.0
1228,M.1228,"Pipa Tembaga B280 1/2""",m',,46400.0
1229,M.1229,"Pipa Tembaga B280 5/8""",m',,101600.0
1230,M.1230,"Pipa Tembaga B280 3/4""",m',,122700.0
1231,M.1231,"Pipa Tembaga B280 7/8""",m',,351600.0
1232,M.1232,"Pipa Tembaga B280 1""",m',,370000.0
1233,M.1233,"Pipa Tembaga B280 1-1/8""",m',,375000.0
1234,M.1234,"Pipa Tembaga B280 1-3/8""",m',,380000.0
